id,name,type,area,description,image1,image2,imageGallery,website,phone,address,amenities,amenities_tags,featured,slug,wordpressUrl,authorName,authorEmail,authorUsername,authorId,publishedDate,modifiedDate,status,commentStatus,pingStatus,originalCategories,originalAttributes,dataConfidence,notes,descriptionSource,amenitiesGuessed,missingFields,directionsLink
681,Fire & Frost Wood Fired Bakehouse,Restaurants,Nellysford,Fire & Frost Wood Fired Bakehouse brings wood-fired pizzas and Italian-inspired fare to Wintergreen Resort in a warm alpine setting.,https://nelsoncounty.com/wp-content/uploads/2024/05/Fire-Frost-Wood-Fired-Bakehouse.jpg,,,https://nelsoncounty.com/explore/fire-frost-wood-fired-bakehouse/,(434) 326-5639,"121 Blue Ridge Drive, Roseland, VA 22967",Cozy Mountain Dining Room; Wintergreen Resort Setting; Wood-Fired Pizza & Italian Fare; Wood-Fired Pizza,Pizza; Restaurant,FALSE,fire-frost-wood-fired-bakehouse,https://nelsoncounty.com/explore/fire-frost-wood-fired-bakehouse/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-13,publish,open,closed,Road Trips>Nellysford; All (Taste)>Restaurants,,medium,Details from Nelson County tourism listing (Nov 2025); confirm seasonal hours.,Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=121%20Blue%20Ridge%20Drive%2C%20Roseland%2C%20VA%2022967
688,Iron and Ale,Restaurants,Nellysford,"Iron & Ale is a chef-driven bistro in Stoney Creek offering rotating menus, patio dining, and curated wine and beer lists for date nights or gatherings.",https://nelsoncounty.com/wp-content/uploads/2024/05/Iron-and-Ale.jpg,,,https://nelsoncounty.com/explore/iron-and-ale/,(540) 440-2140,"1354 Stoney Creek West, Nellysford, VA 22958",Chef-Crafted Seasonal Menu; Covered Veranda & Chandeliers; Rotating Tap List & Wine Pairings; Outdoor Seating,Wine Tastings; Outdoor Seating; Craft Beer; Restaurant,FALSE,iron-and-ale,https://nelsoncounty.com/explore/iron-and-ale/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-08-12,publish,open,closed,Road Trips>Nellysford; All (Taste)>Restaurants,,medium,Highlights sourced from county listing; confirm current hours (Nov 2025).,Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=1354%20Stoney%20Creek%20West%2C%20Nellysford%2C%20VA%2022958
691,McDonald’s,Restaurants,Lovingston,"McDonald’s in Lovingston serves breakfast, lunch, and dinner daily with extended hours to midnight on Fridays and Saturdays along Route 29.",https://nelsoncounty.com/wp-content/uploads/2024/05/McDonalds.jpg,,,https://nelsoncounty.com/explore/mcdonalds/,(434) 263-8066,"44 Callohill Drive, Lovingston, VA 22949",Fast Casual Dining; Drive-Thru & Dine-In; Breakfast Service,Breakfast Available; Lunch Available; Dinner Available; Restaurant,FALSE,mcdonalds,https://nelsoncounty.com/explore/mcdonalds/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-12,publish,open,closed,Road Trips>Lovingston; All (Taste)>Restaurants,,high,Hours and location confirmed via Nelson County listing (Nov 2025).,Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=44%20Callohill%20Drive%2C%20Lovingston%2C%20VA%2022949
694,Montebello Country Store & Cafe,Restaurants,Montebello,"Montebello Country Store & Cafe is a fifth-generation general store near Crabtree Falls with groceries, camping supplies, and a cafe serving chili and country fare.",https://nelsoncounty.com/wp-content/uploads/2024/05/Montebello-Country-Store-Cafe.jpg,,,https://nelsoncounty.com/explore/montebello-country-store-cafe/,(540) 377-2650,"15072 Crabtree Falls Highway, Montebello, VA 24464","Historic Country Store & Café; Groceries, Camping & Fishing Supplies; Family-Run For Five Generations; Historic Setting",Retail Shop; Historic Setting; Fishing Access; Camping; Restaurant; Water Access,FALSE,montebello-country-store-cafe,https://nelsoncounty.com/explore/montebello-country-store-cafe/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2025-04-28,publish,closed,closed,All (Taste)>Restaurants,,medium,Details from Nelson County tourism listing; verify seasonal hours (Nov 2025).,Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=15072%20Crabtree%20Falls%20Highway%2C%20Montebello%2C%20VA%2024464
698,Paulie's Pig Out,Restaurants,Afton,"Paulie’s Pig Out is an Afton barbecue joint serving smoked pork and chicken platters, classic sides, and homemade desserts along Route 151.",https://nelsoncounty.com/wp-content/uploads/2024/05/Paulies-Pig-Out.jpg,,,https://nelsoncounty.com/explore/paulies-pig-out/,(434) 361-2001,"7376 Rockfish Valley Highway, Afton, VA 22920",Smoked Pork & Chicken Plates; Homemade Sides & Desserts; Barbecue Favorites,Barbecue; Restaurant,FALSE,paulies-pig-out,https://nelsoncounty.com/explore/paulies-pig-out/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-13,publish,open,closed,Road Trips>Afton; All (Taste)>Restaurants,,medium,Menu overview from Nelson County tourism listing (Nov 2025).,Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=7376%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920
701,Smokin’ Barrel Restaurant,Restaurants,Arrington,"Smokin’ Barrel Restaurant operates inside Blue Mountain Barrel House with pub fare, BBQ plates, burgers, soups, and desserts for taproom guests.",https://nelsoncounty.com/wp-content/uploads/2024/05/Smokin-Barrel-Restaurant.jpg,,,https://nelsoncounty.com/explore/smokin-barrel-restaurant/,(434) 226-2450,"495 Cooperative Way, Arrington, VA 22922","Taproom Kitchen At Blue Mountain Barrel House; Bbq, Burgers & Sandwiches; Family-Friendly Pub Menu; Barbecue Favorites",Full Kitchen; Barbecue; Family Friendly; Restaurant,FALSE,smokin-barrel-restaurant,https://nelsoncounty.com/explore/smokin-barrel-restaurant/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-13,publish,open,closed,Road Trips>Arrington; All (Taste)>Restaurants,,medium,Culinary summary from Nelson County tourism listing (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=495%20Cooperative%20Way%2C%20Arrington%2C%20VA%2022922
704,The Copper Mine Bistro,Restaurants,Roseland,"The Copper Mine Bistro anchors Wintergreen’s Blackrock Village with traditional breakfast, Mediterranean-inspired dinners, and weekend lunches during ski season.",https://nelsoncounty.com/wp-content/uploads/2024/05/The-Copper-Mine-Bistro.jpg,https://nelsoncounty.com/wp-content/uploads/2024/05/The-Edge.jpg,,https://nelsoncounty.com/explore/the-copper-mine-bistro/,(434) 325-8090,"39 Wintergreen Drive, Roseland, VA 22967","Breakfast Daily & Seasonal Lunch; Mediterranean Dinner Menu; Tapas, Small & Large Plates; Located In Blackrock Village",Breakfast Available; Lunch Available; Dinner Available; Restaurant,FALSE,the-copper-mine-bistro,https://nelsoncounty.com/explore/the-copper-mine-bistro/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-13,publish,open,closed,All (Taste)>Restaurants; Road Trips>Roseland; Road Trips>Wintergreen,,medium,Menu style and hours pulled from Nelson County listing; confirm seasonal schedule (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=39%20Wintergreen%20Drive%2C%20Roseland%2C%20VA%2022967
710,The Edge,Restaurants,Wintergreen Resort,"The Edge is Wintergreen’s casual slope-side restaurant with mountain views, hearty comfort food, and a lively bar with seasonal live music.",https://nelsoncounty.com/wp-content/uploads/2024/05/The-Edge.jpg,,,https://nelsoncounty.com/explore/the-edge/,(434) 325-8080,"11 Grassy Ridge Road, Wintergreen, VA 22958","Slope-Side Dining With Mountain Views; Appetizers, Salads, Sandwiches & Entrees; Seasonal Live Music & Full Bar; Live Music",Mountain Views; Live Music; Restaurant,FALSE,the-edge,https://nelsoncounty.com/explore/the-edge/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-13,publish,open,closed,All (Taste)>Restaurants; Road Trips>Wintergreen,,medium,Highlights pulled from Nelson County listing; verify current hours (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=11%20Grassy%20Ridge%20Road%2C%20Wintergreen%2C%20VA%2022958
715,The Farmhouse at Veritas,Restaurants,Afton,"The Farmhouse at Veritas hosts four-course, wine-paired farm-to-table dinners Wednesday through Sunday in an intimate setting on the Veritas vineyard estate.",https://nelsoncounty.com/wp-content/uploads/2024/05/Veritas-Farmhouse-Dining.jpg,,,https://nelsoncounty.com/explore/the-farmhouse-at-veritas/,(540) 456-8100,"72 Saddleback Farm, Afton, VA 22920",Four-Course Wine-Paired Dinners; Farm-To-Fork Menus By Chef Daniel; Advance Reservations Required; Vineyard Estate Setting,Wine Tastings; Restaurant,FALSE,the-farmhouse-at-veritas,https://nelsoncounty.com/explore/the-farmhouse-at-veritas/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-05-17,publish,open,closed,All (Taste)>Restaurants,,high,Experience details verified via Nelson County tourism listing (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=72%20Saddleback%20Farm%2C%20Afton%2C%20VA%2022920
718,Vito’s Pizza & Italian Grill,Restaurants,Lovingston,"Vito’s Pizza & Italian Grill is a family-owned Italian restaurant in Lovingston serving pizzas, pasta, and grill favorites rooted in chef Salvatore Mannino’s Sicilian heritage.",https://nelsoncounty.com/wp-content/uploads/2024/05/Vitos-Pizza-Italian-Grill.jpg,,,https://nelsoncounty.com/explore/vitos-pizza-italian-grill/,(434) 263-8688,"8181 Thomas Nelson Highway, Lovingston, VA 22949","Family-Owned Italian Kitchen; Pizzas, Pastas & Grill Classics; Wood-Fired Pizza",Full Kitchen; Pizza; Restaurant,FALSE,vitos-pizza-italian-grill,https://nelsoncounty.com/explore/vitos-pizza-italian-grill/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-13,publish,open,closed,Road Trips>Lovingston; Road Trips>Nelson 29; All (Taste)>Restaurants,,medium,Story and offerings summarized from Nelson County listing (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=8181%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949
721,Black Bear Creamery,Restaurants,Nellysford,"Black Bear Creamery scoops homemade ice cream, shakes, and sundaes for locals and visitors in Nellysford.",https://nelsoncounty.com/wp-content/uploads/2024/05/Black-Bear-Creamery.jpg,,,https://nelsoncounty.com/explore/black-bear-creamery/,(434) 263-8916,"18 Pheasant Run, Nellysford, VA 22958",Homemade Ice Cream & Sundaes; Milkshakes; Family-Friendly Dessert Spot; Family Friendly,Desserts; Family Friendly; Restaurant,FALSE,black-bear-creamery,https://nelsoncounty.com/explore/black-bear-creamery/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2024-06-12,publish,open,closed,Road Trips>Nellysford; All (Taste)>Sweet Treats,,medium,Offerings verified via Nelson County tourism listing (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=18%20Pheasant%20Run%2C%20Nellysford%2C%20VA%2022958
729,Dickie Brothers Orchard,Farms & Orchards,Roseland,"Century Farm orchard growing heirloom apples alongside berries, pumpkins, cider, and farm-made goods with pick-your-own seasons from summer through fall.",https://nelsoncounty.com/wp-content/uploads/2024/05/Dickie-Brothers-Orchard.jpg,https://nelsoncounty.com/wp-content/uploads/2024/05/IMG_2655-scaled.jpeg,,https://dickiebrothers.com/,(434) 277-5516,"2685 Dickie Road, Roseland, VA 22967",Century Farm Orchard; Pick-Your-Own Apples & Berries; Fresh Cider & Produce; Pumpkin Patch,Hard Cider; Desserts; Farm Experience; Local Produce,FALSE,dickie-brothers-orchard,https://nelsoncounty.com/explore/dickie-brothers-orchard/,josh,iamjwal@gmail.com,josh,1,2024-05-17,2025-10-13,publish,closed,closed,Farms & Orchards; All (Play)>Outdoor Adventures; Road Trips>Roseland; All (Taste)>Sweet Treats,,high,Information verified via Nelson County listing and Dickie Brothers Orchard site (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=2685%20Dickie%20Road%2C%20Roseland%2C%20VA%2022967
733,Drumheller’s Orchard,Farms & Orchards,Lovingston,"Family orchard and bakery showcasing classic Virginia apple varieties, house cider, and fall festivals with hayrides, baked goods, and pet-friendly grounds.",https://nelsoncounty.com/wp-content/uploads/2024/05/Drumhellers-Orchard.jpg,,,https://www.drumhellersorchard.com/,(434) 263-5036,"1130 Drumheller Orchard Lane, Lovingston, VA 22949",Heritage Apple Varieties; Farm Bakery & Cider; Fall Festivals & Hayrides; Pet-Friendly Grounds,Bakery; Hard Cider; Pet Friendly; Desserts; Farm Experience; Local Produce,FALSE,drumhellers-orchard,https://nelsoncounty.com/explore/drumhellers-orchard/,josh,iamjwal@gmail.com,josh,1,2024-05-18,2024-06-13,publish,open,closed,Farms & Orchards; Road Trips>Lovingston; Road Trips>Nelson 29; All (Play)>Outdoor Adventures; All (Taste)>Sweet Treats,,high,Details sourced from Nelson County tourism page and Drumheller’s Orchard website (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=1130%20Drumheller%20Orchard%20Lane%2C%20Lovingston%2C%20VA%2022949
742,Saunders Brothers Farm Market,Farms & Orchards,Piney River,"Saunders Brothers’ farm market pairs homegrown peaches, apples, and nursery stock with a country shop featuring meats, baked goods, peach ice cream, and weekend events.",https://nelsoncounty.com/wp-content/uploads/2024/05/Saunders-Brothers-Farm-Market.jpg,,,https://www.saundersbrothers.com/,(434) 277-5455,"2717 Tye Brook Highway, Piney River, VA 22964",Farm Market & Nursery; Peach Ice Cream & Bakery; Local Meats & Produce; Family Events & Antique Museum,Market; Bakery; Museum Exhibits; Desserts; River Access; Farm Experience; Local Produce,FALSE,saunders-brothers-farm-market,https://nelsoncounty.com/explore/saunders-brothers-farm-market/,josh,iamjwal@gmail.com,josh,1,2024-05-18,2024-11-20,publish,closed,closed,Farms & Orchards; All (Play)>Outdoor Adventures; Road Trips>Piney River; All (Taste)>Sweet Treats,,high,Description confirmed through Nelson County listing and Saunders Brothers Farm Market site (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=2717%20Tye%20Brook%20Highway%2C%20Piney%20River%2C%20VA%2022964
772,Blue Mountain Barrel House,Breweries & Cideries,Arrington,"Production-focused Blue Mountain facility with one of the East Coast’s largest barrel-aging programs, a year-round tasting room, and sweeping Nelson County views.",https://nelsoncounty.com/wp-content/uploads/2024/05/Blue-Mountain-Barrel-House.jpg,,,https://www.bluemountainbarrel.com/,(434) 263-4002,"495 Cooperative Way, Arrington, VA 22922",Barrel-Aged Specialties; Production Brewery Tours; Tasting Room & Lawn Games; Seasonal Food Truck,Tasting Room; Brewery / Cidery; Craft Beverage,FALSE,blue-mountain-barrel-house,https://nelsoncounty.com/explore/blue-mountain-barrel-house/,josh,iamjwal@gmail.com,josh,1,2024-05-19,2024-06-13,publish,open,closed,Road Trips>Arrington; All (Taste)>Breweries & Cideries; Road Trips>Nelson 29,,high,Details confirmed via Nelson County listing and Blue Mountain Barrel House site (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=495%20Cooperative%20Way%2C%20Arrington%2C%20VA%2022922
776,Blue Toad Hard Cider,Breweries & Cideries,Roseland,Farm-based cidery crafting approachable Blue Ridge blends with a taproom at the base of Wintergreen and patio views of the orchard.,https://nelsoncounty.com/wp-content/uploads/2024/05/Blue-Toad-Hard-Cider.jpg,,,https://www.bluetoadhardcider.com/,(434) 760-9200,"462 Winery Lane, Roseland, VA 22967",Small-Batch Hard Cider; Orchard Patio; Flights & Pints; Pet-Friendly Hangout,Hard Cider; Outdoor Seating; Tasting Room; Pet Friendly; Mountain Views; Brewery / Cidery; Craft Beverage,FALSE,blue-toad-hard-cider,https://nelsoncounty.com/explore/blue-toad-hard-cider/,josh,iamjwal@gmail.com,josh,1,2024-05-19,2024-05-19,publish,open,closed,All (Taste)>Breweries & Cideries,,high,Details sourced from Nelson County listing and Blue Toad Hard Cider site (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=462%20Winery%20Lane%2C%20Roseland%2C%20VA%2022967
778,Bold Rock Hard Cider,Breweries & Cideries,Nellysford,"Nellysford’s riverside cidery offering tours, tastings, and cider cocktails from Bold Rock’s orchard-to-glass production campus.",https://nelsoncounty.com/wp-content/uploads/2024/05/Bold-Rock-Hard-Cider.jpg,,,https://boldrock.com/visit/nellysford-cidery/,(434) 361-1030,"1020 Rockfish Valley Highway, Nellysford, VA 22958",Cidery Tours & Tastings; Riverfront Lawn; Cider Cocktail Bar; Live Music Series,Hard Cider; Live Music; Brewery / Cidery; Craft Beverage,FALSE,bold-rock-hard-cider,https://nelsoncounty.com/explore/bold-rock-hard-cider/,josh,iamjwal@gmail.com,josh,1,2024-05-19,2024-06-13,publish,open,closed,All (Taste)>Breweries & Cideries; Road Trips>Nellysford; Road Trips>Tyro,,high,Visitor information confirmed via Nelson County profile and Bold Rock official site (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=1020%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958
