id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,status,directionsLink,detailedDescription,externalWebsite
710,The Edge,Restaurants,Wintergreen Resort,"The Edge is Wintergreen’s casual slope-side restaurant with mountain views, hearty comfort food, and a lively bar with seasonal live music.",https://ik.imagekit.io/OE/nelson-county/The-Edge.jpg,,,https://nelsoncounty.com/explore/the-edge/,(434) 325-8080,"11 Grassy Ridge Road, Wintergreen, VA 22958",Scenic Views; Snow Sports; Bar; Live Music; Seasonal Menu,FALSE,the-edge,josh,2024-05-17,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=11%20Grassy%20Ridge%20Road%2C%20Wintergreen%2C%20VA%2022958,"The Edge is Wintergreen’s casual slope-side restaurant with mountain views, hearty comfort food, and a lively bar with seasonal live music.",
715,The Farmhouse at Veritas,Restaurants,Afton,"The Farmhouse at Veritas hosts four-course, wine-paired farm-to-table dinners Wednesday through Sunday in an intimate setting on the Veritas vineyard estate.",https://ik.imagekit.io/OE/nelson-county/Veritas-Farmhouse-Dining.jpg,,,https://nelsoncounty.com/explore/the-farmhouse-at-veritas/,(540) 456-8100,"72 Saddleback Farm, Afton, VA 22920",Wine; Farm,FALSE,the-farmhouse-at-veritas,josh,2024-05-17,2024-05-17,publish,https://www.google.com/maps/dir/?api=1&destination=72%20Saddleback%20Farm%2C%20Afton%2C%20VA%2022920,"The Farmhouse at Veritas hosts four-course, wine-paired farm-to-table dinners Wednesday through Sunday in an intimate setting on the Veritas vineyard estate.",
718,Vito’s Pizza & Italian Grill,Restaurants,Lovingston,"Vito’s Pizza & Italian Grill is a family-owned Italian restaurant in Lovingston serving pizzas, pasta, and grill favorites rooted in chef Salvatore Mannino’s Sicilian heritage.",https://ik.imagekit.io/OE/nelson-county/Vitos-Pizza-Italian-Grill.jpg,,,https://nelsoncounty.com/explore/vitos-pizza-italian-grill/,(434) 263-8688,"8181 Thomas Nelson Highway, Lovingston, VA 22949",Family Friendly; Pizza; Full Kitchen,FALSE,vitos-pizza-italian-grill,josh,2024-05-17,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=8181%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949,"Vito’s Pizza & Italian Grill is a family-owned Italian restaurant in Lovingston serving pizzas, pasta, and grill favorites rooted in chef Salvatore Mannino’s Sicilian heritage.",
721,Black Bear Creamery,Restaurants,Nellysford,"Black Bear Creamery scoops homemade ice cream, shakes, and sundaes for locals and visitors in Nellysford.",https://ik.imagekit.io/OE/nelson-county/Black-Bear-Creamery.jpg,,,https://nelsoncounty.com/explore/black-bear-creamery/,(434) 263-8916,"18 Pheasant Run, Nellysford, VA 22958",Desserts; Family Friendly,FALSE,black-bear-creamery,josh,2024-05-17,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=18%20Pheasant%20Run%2C%20Nellysford%2C%20VA%2022958,"Black Bear Creamery scoops homemade ice cream, shakes, and sundaes for locals and visitors in Nellysford.",
729,Dickie Brothers Orchard,Farms & Orchards,Roseland,"Century Farm orchard growing heirloom apples alongside berries, pumpkins, cider, and farm-made goods with pick-your-own seasons from summer through fall.",https://ik.imagekit.io/OE/nelson-county/Dickie-Brothers-Orchard.jpg,https://ik.imagekit.io/OE/nelson-county/IMG_2655-scaled.jpeg,,https://dickiebrothers.com/,(434) 277-5516,"2685 Dickie Road, Roseland, VA 22967",Farm; Cider; Local Ingredients,FALSE,dickie-brothers-orchard,josh,2024-05-17,2025-10-13,publish,https://www.google.com/maps/dir/?api=1&destination=2685%20Dickie%20Road%2C%20Roseland%2C%20VA%2022967,"Century Farm orchard growing heirloom apples alongside berries, pumpkins, cider, and farm-made goods with pick-your-own seasons from summer through fall.",https://dickiebrothers.com/
733,Drumheller’s Orchard,Farms & Orchards,Lovingston,"Family orchard and bakery showcasing classic Virginia apple varieties, house cider, and fall festivals with hayrides, baked goods, and pet-friendly grounds.",https://ik.imagekit.io/OE/nelson-county/Drumhellers-Orchard.jpg,,,https://www.drumhellersorchard.com/,(434) 263-5036,"1130 Drumheller Orchard Lane, Lovingston, VA 22949",Bakery; Cider; Farm; Pet Friendly; Local Ingredients,FALSE,drumhellers-orchard,josh,2024-05-18,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=1130%20Drumheller%20Orchard%20Lane%2C%20Lovingston%2C%20VA%2022949,"The apple packing shed showcases Red and Golden Delicious, Stayman, Winesap, Rome, York and Granny Smith, Black Twig and Albemarle Pippin varieties. Find pumpkins, cider, apple butter and honey too. Special events and festivals in the fall. Baked goods and many other farm products like honey, apple butter and ham round out the selection. Bus tours and school groups welcome – advance notice is appreciated. Pet-friendly.",https://www.drumhellersorchard.com/
742,Saunders Brothers Farm Market,Farms & Orchards,Piney River,"Saunders Brothers’ farm market pairs homegrown peaches, apples, and nursery stock with a country shop featuring meats, baked goods, peach ice cream, and weekend events.",https://ik.imagekit.io/OE/nelson-county/Saunders-Brothers-Farm-Market.jpg,,,https://www.saundersbrothers.com/,(434) 277-5455,"2717 Tye Brook Highway, Piney River, VA 22964",Farm; Market; Desserts; Bakery; Local Ingredients; Family Friendly,FALSE,saunders-brothers-farm-market,josh,2024-05-18,2024-11-20,publish,https://www.google.com/maps/dir/?api=1&destination=2717%20Tye%20Brook%20Highway%2C%20Piney%20River%2C%20VA%2022964,"Saunders Brothers’ farm market pairs homegrown peaches, apples, and nursery stock with a country shop featuring meats, baked goods, peach ice cream, and weekend events.",https://www.saundersbrothers.com/
772,Blue Mountain Barrel House,Breweries & Cideries,Arrington,"Production-focused Blue Mountain facility with one of the East Coast’s largest barrel-aging programs, a year-round tasting room, and sweeping Nelson County views.",https://ik.imagekit.io/OE/nelson-county/Blue-Mountain-Barrel-House.jpg,,,https://www.bluemountainbarrel.com/,(434) 263-4002,"495 Cooperative Way, Arrington, VA 22922",Beer; Tastings; Seasonal Menu; Cider,FALSE,blue-mountain-barrel-house,josh,2024-05-19,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=495%20Cooperative%20Way%2C%20Arrington%2C%20VA%2022922,"Production-focused Blue Mountain facility with one of the East Coast’s largest barrel-aging programs, a year-round tasting room, and sweeping Nelson County views.",https://www.bluemountainbarrel.com/
776,Blue Toad Hard Cider,Breweries & Cideries,Roseland,Farm-based cidery crafting approachable Blue Ridge blends with a taproom at the base of Wintergreen and patio views of the orchard.,https://ik.imagekit.io/OE/nelson-county/Blue-Toad-Hard-Cider.jpg,,,https://www.bluetoadhardcider.com/,(434) 760-9200,"462 Winery Lane, Roseland, VA 22967",Cider; Farm; Outdoor Seating; Pet Friendly; Tastings; Scenic Views; Beer,FALSE,blue-toad-hard-cider,josh,2024-05-19,2024-05-19,publish,https://www.google.com/maps/dir/?api=1&destination=462%20Winery%20Lane%2C%20Roseland%2C%20VA%2022967,Farm-based cidery crafting approachable Blue Ridge blends with a taproom at the base of Wintergreen and patio views of the orchard.,https://www.bluetoadhardcider.com/
778,Bold Rock Hard Cider,Breweries & Cideries,Nellysford,"Nellysford’s riverside cidery offering tours, tastings, and cider cocktails from Bold Rock’s orchard-to-glass production campus.",https://ik.imagekit.io/OE/nelson-county/Bold-Rock-Hard-Cider.jpg,,,https://boldrock.com/visit/nellysford-cidery/,(434) 361-1030,"1020 Rockfish Valley Highway, Nellysford, VA 22958",Cider; Cocktails; Bar; Live Music; Beer,FALSE,bold-rock-hard-cider,josh,2024-05-19,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=1020%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958,"Nellysford’s riverside cidery offering tours, tastings, and cider cocktails from Bold Rock’s orchard-to-glass production campus.",https://boldrock.com/visit/nellysford-cidery/
780,Brewing Tree Beer Company,Breweries & Cideries,Afton,"Husband-and-wife brewery with a scratch kitchen, creekside beer garden, and rotating small-batch Virginia ales.",https://ik.imagekit.io/OE/nelson-county/Brewing-Tree-Beer-Company.jpg,,,https://www.brewingtreebeerco.com/,(540) 381-0990,"9278 Rockfish Valley Highway, Afton, VA 22920",Beer; Family Friendly; Pet Friendly; Full Kitchen; Cider,FALSE,brewing-tree-beer-company,josh,2024-05-20,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=9278%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920,"Husband-and-wife brewery with a scratch kitchen, creekside beer garden, and rotating small-batch Virginia ales.",https://www.brewingtreebeerco.com/
782,Bryant’s Cider & Brewery,Breweries & Cideries,Roseland,"Bryant’s pours heritage apple ciders and farm-brewed beers with a focus on natural ingredients, outdoor lawn games, and seasonal gatherings.",https://ik.imagekit.io/OE/nelson-county/Bryants-Cider-Brewery.jpg,,,https://www.bryantscider.com/,(804) 420-9683,"3224 East Branch Loop, Roseland, VA 22967",Beer; Farm; Outdoor Seating; Seasonal Menu; Cider,FALSE,bryants-cider-brewery,josh,2024-05-20,2024-05-20,publish,https://www.google.com/maps/dir/?api=1&destination=3224%20East%20Branch%20Loop%2C%20Roseland%2C%20VA%2022967,"Bryant’s pours heritage apple ciders and farm-brewed beers with a focus on natural ingredients, outdoor lawn games, and seasonal gatherings.",https://www.bryantscider.com/
784,Devils Backbone Brewing Company,Breweries & Cideries,Roseland,"Mountain basecamp brewery pouring award-winning lagers, cocktails, and distillery releases with expansive meadows and adventure-forward programming.",https://ik.imagekit.io/OE/nelson-county/Devils-Backbone-Brewing-Company.jpg,,,https://www.dbbrewingcompany.com/,(434) 361-1001,"200 Crandall Run, Roseland, VA 22967",Spirits; Adventure; Beer; Cider,FALSE,devils-backbone-brewing-company,josh,2024-05-20,2024-05-20,publish,https://www.google.com/maps/dir/?api=1&destination=200%20Crandall%20Run%2C%20Roseland%2C%20VA%2022967,"Mountain basecamp brewery pouring award-winning lagers, cocktails, and distillery releases with expansive meadows and adventure-forward programming.",https://www.dbbrewingcompany.com/
786,Outback Brew House,Breweries & Cideries,Lovingston,"Nano-brewery taproom in Lovingston pouring house recipes with plans for expanded outdoor seating, live music, and an onsite food truck.",https://ik.imagekit.io/OE/nelson-county/Outback-Brew-House.jpg,,,https://www.outbackhouselodging.com/outback-brew-house/,(434) 263-0007,"7995 Thomas Nelson Hwy, Lovingston, VA 22949",Outdoor Seating; Live Music; Beer; Cider,FALSE,outback-brew-house,josh,2024-05-20,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=7995%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949,"Nano-brewery taproom in Lovingston pouring house recipes with plans for expanded outdoor seating, live music, and an onsite food truck.",https://www.outbackhouselodging.com/outback-brew-house/
788,"Three Notch’d Brewery, Distillery & Craft Kitchen",Breweries & Cideries,Nellysford,"Three Notch’d’s Nelson location houses a brewery, distillery, and chef-led craft kitchen offering beer-infused fare and cocktails on Route 151.",https://ik.imagekit.io/OE/nelson-county/Three-Notchd-Brewery-Distillery-Craft-Kitchen-Nelson-County-1.jpg,https://ik.imagekit.io/OE/nelson-county/Three-Notchd-Brewery-Distillery-Craft-Kitchen-Nelson-County.jpg,,https://threenotchdbrewing.com/location/nellysford/,(434) 226-0020,"2461 Rockfish Valley Hwy, Nellysford, VA 22958",Beer; Spirits; Full Kitchen; Cider,FALSE,three-notchd-brewery-distillery-craft-kitchen-nelson-county,josh,2024-05-20,2024-05-20,publish,https://www.google.com/maps/dir/?api=1&destination=2461%20Rockfish%20Valley%20Hwy%2C%20Nellysford%2C%20VA%2022958,"Three Notch’d’s Nelson location houses a brewery, distillery, and chef-led craft kitchen offering beer-infused fare and cocktails on Route 151.",https://threenotchdbrewing.com/location/nellysford/
790,Wild Man Dan Brewery,Breweries & Cideries,Afton,Barn brewery pouring award-winning micro batches and offering homebrew workshops with Dan and his mountain porch hospitality.,https://ik.imagekit.io/OE/nelson-county/Wild-Man-Dan-Brewery.jpg,,,https://wildmandanbeer.com/,(540) 798-1781,"279 Avon Road, Afton, VA 22920",Beer; Scenic Views; Retail; Outdoor Seating; Cider,FALSE,wild-man-dan-brewery,josh,2024-05-20,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=279%20Avon%20Road%2C%20Afton%2C%20VA%2022920,Barn brewery pouring award-winning micro batches and offering homebrew workshops with Dan and his mountain porch hospitality.,https://wildmandanbeer.com/
794,Wood Ridge Farm Brewery,Breweries & Cideries,Lovingston,Estate farm brewery malting its own grains for “dirt-to-glass” beers served with panoramic views of the Lovingston countryside.,https://ik.imagekit.io/OE/nelson-county/Wood-Ridge-Farm-Brewery.jpg,,,https://www.woodridgefarmbrewery.com/,(434) 531-7362,"165 Old Ridge Road, Lovingston, VA 22949",Farm; Scenic Views; Seasonal Menu; Beer; Cider,FALSE,wood-ridge-farm-brewery,josh,2024-05-19,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=165%20Old%20Ridge%20Road%2C%20Lovingston%2C%20VA%2022949,Estate farm brewery malting its own grains for “dirt-to-glass” beers served with panoramic views of the Lovingston countryside.,https://www.woodridgefarmbrewery.com/
813,Devils Backbone Distilling Co.,Distilleries,Roseland,"On-site craft distillery at Devils Backbone Basecamp serving small-batch gin, rum, and brandy cocktails in a lounge and covered patio setting.",https://ik.imagekit.io/OE/nelson-county/Devils-Backbone-Distilling-Co.jpg,,,https://www.dbbrewingcompany.com/spirits/,(434) 361-1001,"35 Mosbys Run, Roseland, VA 22967",Spirits; Cocktails; Outdoor Seating,FALSE,devils-backbone-distilling-co,josh,2024-05-20,2024-05-20,publish,https://www.google.com/maps/dir/?api=1&destination=35%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967,"On-site craft distillery at Devils Backbone Basecamp serving small-batch gin, rum, and brandy cocktails in a lounge and covered patio setting.",https://www.dbbrewingcompany.com/spirits/
816,Silverback Distillery,Distilleries,Afton,"Silverback Distillery is a mother-daughter team crafting award-winning spirits with local grains and mountain water, pouring cocktail flights and barrel-smoked drinks in Afton.",https://ik.imagekit.io/OE/nelson-county/Silverback-Distillery-.jpg,,,https://nelsoncounty.com/explore/silverback-distillery/,(540) 456-7070,"9520 Rockfish Valley Highway, Afton, VA 22920",Spirits; Cocktails; Tastings; Scenic Views,FALSE,silverback-distillery,josh,2024-05-20,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=9520%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920,"Silverback Distillery is a mother-daughter team crafting award-winning spirits with local grains and mountain water, pouring cocktail flights and barrel-smoked drinks in Afton.",
819,Virginia Distillery Co.,Distilleries,Lovingston,"American single malt whisky campus in Lovingston offering guided production tours, a whisky museum, and tastings of Virginia Distillery Co.’s flagship and cask releases.",https://ik.imagekit.io/OE/nelson-county/Virginia-Distillery-Co.jpg,,,https://vadistillery.com/,(434) 285-2900,"299 Eades Lane, Lovingston, VA 22949",Spirits,FALSE,virginia-distillery-co,josh,2024-05-20,2024-06-13,publish,https://www.google.com/maps/dir/?api=1&destination=299%20Eades%20Lane%2C%20Lovingston%2C%20VA%2022949,"American single malt whisky campus in Lovingston offering guided production tours, a whisky museum, and tastings of Virginia Distillery Co.’s flagship and cask releases.",https://vadistillery.com/
