id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,directionsLink
778,Bold Rock Hard Cider,Breweries & Cideries,Nellysford,"Nellysford’s riverside cidery offering tours, tastings, and cider cocktails from Bold Rock’s orchard-to-glass production campus.",https://nelsoncounty.com/wp-content/uploads/2024/05/Bold-Rock-Hard-Cider.jpg,,,https://boldrock.com/visit/nellysford-cidery/,(434) 361-1030,"1020 Rockfish Valley Highway, Nellysford, VA 22958",Cider; Cocktails; Bar; Live Music; Beer,FALSE,bold-rock-hard-cider,josh,2024-05-19,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=1020%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958
780,Brewing Tree Beer Company,Breweries & Cideries,Afton,"Husband-and-wife brewery with a scratch kitchen, creekside beer garden, and rotating small-batch Virginia ales.",https://nelsoncounty.com/wp-content/uploads/2024/05/Brewing-Tree-Beer-Company.jpg,,,https://www.brewingtreebeerco.com/,(540) 381-0990,"9278 Rockfish Valley Highway, Afton, VA 22920",Beer; Family Friendly; Pet Friendly; Full Kitchen; Cider,FALSE,brewing-tree-beer-company,josh,2024-05-20,2024-06-12,https://www.google.com/maps/dir/?api=1&destination=9278%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920
782,Bryant’s Cider & Brewery,Breweries & Cideries,Roseland,"Bryant’s pours heritage apple ciders and farm-brewed beers with a focus on natural ingredients, outdoor lawn games, and seasonal gatherings.",https://nelsoncounty.com/wp-content/uploads/2024/05/Bryants-Cider-Brewery.jpg,,,https://www.bryantscider.com/,(804) 420-9683,"3224 East Branch Loop, Roseland, VA 22967",Beer; Farm; Outdoor Seating; Seasonal Menu; Cider,FALSE,bryants-cider-brewery,josh,2024-05-20,2024-05-20,https://www.google.com/maps/dir/?api=1&destination=3224%20East%20Branch%20Loop%2C%20Roseland%2C%20VA%2022967
784,Devils Backbone Brewing Company,Breweries & Cideries,Roseland,"Mountain basecamp brewery pouring award-winning lagers, cocktails, and distillery releases with expansive meadows and adventure-forward programming.",https://nelsoncounty.com/wp-content/uploads/2024/05/Devils-Backbone-Brewing-Company.jpg,,,https://www.dbbrewingcompany.com/,(434) 361-1001,"200 Crandall Run, Roseland, VA 22967",Spirits; Adventure; Beer; Cider,FALSE,devils-backbone-brewing-company,josh,2024-05-20,2024-05-20,https://www.google.com/maps/dir/?api=1&destination=200%20Crandall%20Run%2C%20Roseland%2C%20VA%2022967
786,Outback Brew House,Breweries & Cideries,Lovingston,"Nano-brewery taproom in Lovingston pouring house recipes with plans for expanded outdoor seating, live music, and an onsite food truck.",https://nelsoncounty.com/wp-content/uploads/2024/05/Outback-Brew-House.jpg,,,https://www.outbackhouselodging.com/outback-brew-house/,(434) 263-0007,"7995 Thomas Nelson Hwy, Lovingston, VA 22949",Outdoor Seating; Live Music; Beer; Cider,FALSE,outback-brew-house,josh,2024-05-20,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=7995%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
788,"Three Notch’d Brewery, Distillery & Craft Kitchen",Breweries & Cideries,Nellysford,"Three Notch’d’s Nelson location houses a brewery, distillery, and chef-led craft kitchen offering beer-infused fare and cocktails on Route 151.",https://nelsoncounty.com/wp-content/uploads/2024/05/Three-Notchd-Brewery-Distillery-Craft-Kitchen-Nelson-County-1.jpg,https://nelsoncounty.com/wp-content/uploads/2024/05/Three-Notchd-Brewery-Distillery-Craft-Kitchen-Nelson-County.jpg,,https://threenotchdbrewing.com/location/nellysford/,(434) 226-0020,"2461 Rockfish Valley Hwy, Nellysford, VA 22958",Beer; Spirits; Full Kitchen; Cider,FALSE,three-notchd-brewery-distillery-craft-kitchen-nelson-county,josh,2024-05-20,2024-05-20,https://www.google.com/maps/dir/?api=1&destination=2461%20Rockfish%20Valley%20Hwy%2C%20Nellysford%2C%20VA%2022958
790,Wild Man Dan Brewery,Breweries & Cideries,Afton,Barn brewery pouring award-winning micro batches and offering homebrew workshops with Dan and his mountain porch hospitality.,https://nelsoncounty.com/wp-content/uploads/2024/05/Wild-Man-Dan-Brewery.jpg,,,https://wildmandanbeer.com/,(540) 798-1781,"279 Avon Road, Afton, VA 22920",Beer; Scenic Views; Retail; Outdoor Seating; Cider,FALSE,wild-man-dan-brewery,josh,2024-05-20,2024-06-12,https://www.google.com/maps/dir/?api=1&destination=279%20Avon%20Road%2C%20Afton%2C%20VA%2022920
794,Wood Ridge Farm Brewery,Breweries & Cideries,Lovingston,Estate farm brewery malting its own grains for “dirt-to-glass” beers served with panoramic views of the Lovingston countryside.,https://nelsoncounty.com/wp-content/uploads/2024/05/Wood-Ridge-Farm-Brewery.jpg,,,https://www.woodridgefarmbrewery.com/,(434) 531-7362,"165 Old Ridge Road, Lovingston, VA 22949",Farm; Scenic Views; Seasonal Menu; Beer; Cider,FALSE,wood-ridge-farm-brewery,josh,2024-05-19,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=165%20Old%20Ridge%20Road%2C%20Lovingston%2C%20VA%2022949
813,Devils Backbone Distilling Co.,Distilleries,Roseland,"On-site craft distillery at Devils Backbone Basecamp serving small-batch gin, rum, and brandy cocktails in a lounge and covered patio setting.",https://nelsoncounty.com/wp-content/uploads/2024/05/Devils-Backbone-Distilling-Co.jpg,,,https://www.dbbrewingcompany.com/spirits/,(434) 361-1001,"35 Mosbys Run, Roseland, VA 22967",Spirits; Cocktails; Outdoor Seating,FALSE,devils-backbone-distilling-co,josh,2024-05-20,2024-05-20,https://www.google.com/maps/dir/?api=1&destination=35%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
816,Silverback Distillery,Distilleries,Afton,"Silverback Distillery is a mother-daughter team crafting award-winning spirits with local grains and mountain water, pouring cocktail flights and barrel-smoked drinks in Afton.",https://nelsoncounty.com/wp-content/uploads/2024/05/Silverback-Distillery-.jpg,,,https://nelsoncounty.com/explore/silverback-distillery/,(540) 456-7070,"9520 Rockfish Valley Highway, Afton, VA 22920",Spirits; Cocktails; Tastings; Scenic Views,FALSE,silverback-distillery,josh,2024-05-20,2024-06-12,https://www.google.com/maps/dir/?api=1&destination=9520%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920
819,Virginia Distillery Co.,Distilleries,Lovingston,"American single malt whisky campus in Lovingston offering guided production tours, a whisky museum, and tastings of Virginia Distillery Co.’s flagship and cask releases.",https://nelsoncounty.com/wp-content/uploads/2024/05/Virginia-Distillery-Co.jpg,,,https://vadistillery.com/,(434) 285-2900,"299 Eades Lane, Lovingston, VA 22949",Spirits,FALSE,virginia-distillery-co,josh,2024-05-20,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=299%20Eades%20Lane%2C%20Lovingston%2C%20VA%2022949
822,Allen Creek Nature Preserve,Hikes & Trails,Wintergreen Resort,"0.7-mile family-friendly loop through a high-elevation wetland at Wintergreen featuring braided streams, rare northern plants, and interpretive guides at the trailhead.",https://nelsoncounty.com/wp-content/uploads/2024/05/Allen-Creek-Preserve.jpg,,,https://nelsoncounty.com/explore/allen-creek-nature-preserve/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Guided Tours; Family Friendly; Hiking,FALSE,allen-creek-nature-preserve,josh,2024-05-22,2024-07-29,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
864,Appalachian Trail from Rt 56 to Harpers Creek,Hikes & Trails,Tyro,"2.6-mile Appalachian Trail segment from VA Route 56 over the Tye River swinging bridge to Harpers Creek Shelter with laurel, rhododendron, and creekside campsites.",https://nelsoncounty.com/wp-content/uploads/2024/05/Appalachian-Trail-from-Rt-56-to-Harpers-Creek.jpg,,,https://nelsoncounty.com/explore/appalachian-trail-from-rt-56-to-harpers-creek/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Scenic Views; Hiking,FALSE,appalachian-trail-from-rt-56-to-harpers-creek,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
869,Blackrock Trail,Hikes & Trails,Wintergreen Resort,"0.8-mile red-blazed climb on a south-facing slope showcasing mountain laurel, rose azalea, and pedlar gneiss outcrops with connections to Pedlars Edge Trail.",https://nelsoncounty.com/wp-content/uploads/2024/05/black-rock-trail.png,,,https://nelsoncounty.com/explore/blackrock-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Scenic Views,FALSE,blackrock-trail,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
872,Blue Ridge Tunnel,Hikes & Trails,Afton,Walk the restored 1850s Blue Ridge Railroad tunnel on a 2.25-mile crushed-gravel path with dramatic stone portals linking Afton and the Rockfish Valley.,https://nelsoncounty.com/wp-content/uploads/2024/05/blue-ridge-tunnel.jpg,,,https://nelsoncounty.com/explore/blue-ridge-tunnel/,(434) 263-7015,"215 Afton Depot Lane, Afton, VA 22920",Hiking; Parking; Educational; Scenic Views,FALSE,blue-ridge-tunnel,josh,2024-05-22,2024-06-12,https://www.google.com/maps/dir/?api=1&destination=215%20Afton%20Depot%20Lane%2C%20Afton%2C%20VA%2022920
876,Brimstone Trail,Hikes & Trails,Wintergreen Resort,"Steep 0.8-mile red-blazed climb skirting rocky cliffs with sweeping Three Ridges views, laurel thickets, and fern-covered “rock gardens.”",https://nelsoncounty.com/wp-content/uploads/2024/05/brimstone-trail.png,https://nelsoncounty.com/wp-content/uploads/2024/05/cedarcliffs-1.jpg,,https://nelsoncounty.com/explore/brimstone-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Scenic Views,FALSE,brimstone-trail,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
882,Cedar Ciffs North Trail,Hikes & Trails,Wintergreen Resort,"Cool, damp 0.7-mile north-facing spur paralleling Cedar Cliffs with mossy boulders, ferny slopes, and connections to the primary overlook trail.",https://nelsoncounty.com/wp-content/uploads/2024/05/cedarcliffs-1.jpg,,,https://nelsoncounty.com/explore/cedar-ciffs-north-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Scenic Views; Seasonal Menu,FALSE,cedar-ciffs-north-trail,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
885,Chestnut Springs Trail,Hikes & Trails,Wintergreen Resort,"1.1-mile yellow-red loop leaving Shamokin Gorge to traverse oak-hickory ridges, spring wildflowers, and stream crossings near Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2024/05/chestnut.png,,,https://nelsoncounty.com/explore/chestnut-springs-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Hiking,FALSE,chestnut-springs-trail,josh,2024-05-22,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
891,Crabtree Falls,Hikes & Trails,Montebello,"Crabtree Falls features five major cascades dropping 1,200 feet—the highest vertical-drop waterfall east of the Mississippi—with paved lower overlook and a 3-mile trail to upper vistas.",https://nelsoncounty.com/wp-content/uploads/2024/06/Crabtree-Falls.jpg,,,https://nelsoncounty.com/explore/crabtree-falls/,,"11581 Crabtree Falls Highway, Montebello, VA 24464",Scenic Views; Parking,FALSE,crabtree-falls,josh,2024-05-22,2024-09-03,https://www.google.com/maps/dir/?api=1&destination=11581%20Crabtree%20Falls%20Highway%2C%20Montebello%2C%20VA%2024464
895,Devils Knob Trail,Hikes & Trails,Wintergreen Resort,"0.6-mile stroll from the Blue Ridge Overlook across catoctin greenstone ledges with rock “gardens,” birding, and views toward Pond Hollow.",https://nelsoncounty.com/wp-content/uploads/2024/05/devilsknob.png,,,https://nelsoncounty.com/explore/devils-knob-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Scenic Views,FALSE,devils-knob-trail,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
898,Fortune’s Cove Nature Preserve,Hikes & Trails,Lovingston,"Strenuous 5.3-mile loop managed by The Nature Conservancy climbing 1,500 feet through rocky glades and intact forest to panoramic cove overlooks.",https://nelsoncounty.com/wp-content/uploads/2024/05/Fortunes-Cove-Nature-Preserve.jpg,,,https://nelsoncounty.com/explore/fortunes-cove-nature-preserve/,(434) 977-4837,"1920 Fortune’s Cove Lane, Lovingston, VA 22949",Hiking,FALSE,fortunes-cove-nature-preserve,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=1920%20Fortune%E2%80%99s%20Cove%20Lane%2C%20Lovingston%2C%20VA%2022949
901,Fortune’s Ridge Trail,Hikes & Trails,Wintergreen Resort,"1.1-mile red-blazed path following Fortunes Ridge stream with cascades, laurel blooms, and access points from Fortunes Ridge and Wintergreen Drive.",https://nelsoncounty.com/wp-content/uploads/2024/05/fortunes.jpg,,,https://nelsoncounty.com/explore/fortunes-ridge-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Scenic Views,FALSE,fortunes-ridge-trail,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
904,Hemlock Springs Loop,Hikes & Trails,Wintergreen Resort,"0.8-mile yellow-red loop highlighting pink and yellow lady’s-slipper habitat, old-growth hemlock remnants, and moderate climbs near Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2024/05/Hemlock-Springs-Loop.jpg,,,https://nelsoncounty.com/explore/hemlock-springs-loop/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Hiking,FALSE,hemlock-springs-loop,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
907,Highlands Leisure Trail,Hikes & Trails,Wintergreen Resort,"Half-mile connector between Blackrock Village and the Wintergarden with short climbs, older-growth forest, and an overlook of Highlands ski slopes.",https://nelsoncounty.com/wp-content/uploads/2024/05/Highlands-Leisure-Trail.jpg,,,https://nelsoncounty.com/explore/highlands-leisure-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Scenic Views; Resort,FALSE,highlands-leisure-trail,josh,2024-05-22,2024-06-22,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
910,Humpback Rocks,Hikes & Trails,Lyndhurst,"Popular 2-mile loop to the Humpback Rocks summit, ascending 740 feet for 360° Blue Ridge views near Parkway milepost 5.8.",https://nelsoncounty.com/wp-content/uploads/2024/05/Humpback-Rocks.jpg,,,https://nelsoncounty.com/explore/humpback-rocks/,(540) 943-4716,"Humpback Gap Parking Area, Milepost 5.8 Blue Ridge Parkway, Lyndhurst, VA 22952",Scenic Views,FALSE,humpback-rocks,josh,2024-05-22,2024-05-22,https://www.google.com/maps/dir/?api=1&destination=Humpback%20Gap%20Parking%20Area%2C%20Milepost%205.8%20Blue%20Ridge%20Parkway%2C%20Lyndhurst%2C%20VA%2022952
914,James River State Park,Hikes & Trails,Gladstone,"State park along the James River with 15+ miles of multiuse trails, riverfront overlooks, boat launches, cabins, and full-service canoe livery.",https://nelsoncounty.com/wp-content/uploads/2024/05/James-River-State-Park.jpeg,,,https://nelsoncounty.com/explore/james-river-state-park/,(434) 933-4355,"104 Green Hill Drive, Gladstone, VA 24553",Boating; Cabins; Water Sports,FALSE,james-river-state-park,josh,2024-05-22,2024-05-22,https://www.google.com/maps/dir/?api=1&destination=104%20Green%20Hill%20Drive%2C%20Gladstone%2C%20VA%2024553
917,Kids in Parks: Virginia Blue Ridge Railway Trail,Hikes & Trails,Piney River,"Family-friendly TRACK Trail at Piney River Depot with self-guided nature activities, flat rail-trail mileage, and prizes through Kids in Parks.",https://nelsoncounty.com/wp-content/uploads/2024/05/bluerigerailwaytrail-1.jpg,,,https://nelsoncounty.com/explore/kids-in-parks-virginia-blue-ridge-railway-trail/,(434) 263-7130,"3124 Patrick Henry Highway, Piney River, VA 22964",Hiking; Adventure; Family Friendly; Parking,FALSE,kids-in-parks-virginia-blue-ridge-railway-trail,josh,2024-05-22,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=3124%20Patrick%20Henry%20Highway%2C%20Piney%20River%2C%20VA%2022964
920,Laurel Ridge Loop,Hikes & Trails,Wintergreen Resort,"1.6-mile yellow loop sampling mountain laurel, birch, and oak-hickory forest with rocky footing and parking at Wintergreen’s Lot F.",https://nelsoncounty.com/wp-content/uploads/2024/05/Laurel-Ridge-Loop.jpg,,,https://nelsoncounty.com/explore/laurel-ridge-loop/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Hiking; Parking,FALSE,laurel-ridge-loop,josh,2024-05-22,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
923,Lower Shamokin Falls Trail,Hikes & Trails,Wintergreen Resort,"1.7-mile blue-blazed trek ending at Lower Shamokin Falls, weaving through dense forest after a jeep-road approach from Old Stoney Creek Road.",https://nelsoncounty.com/wp-content/uploads/2024/05/Lower-Shamokin-Falls-Trail.jpg,,,https://nelsoncounty.com/explore/lower-shamokin-falls-trail/,(434) 263-7015,"8519 Thomas Nelson Hwy, Lovingston, VA 22949",Hiking,FALSE,lower-shamokin-falls-trail,josh,2024-05-22,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=8519%20Thomas%20Nelson%20Hwy%2C%20Lovingston%2C%20VA%2022949
926,Mau-Har Trail,Hikes & Trails,Tyro,"Three-mile Mau-Har connector through the Three Ridges Wilderness linking with the Appalachian Trail past cascades, rock scrambles, and shelters.",https://nelsoncounty.com/wp-content/uploads/2024/05/Mau-Har-Trail.jpg,,,https://nelsoncounty.com/explore/mau-har-trail/,(434) 263-7015,"Blue Ridge Parkway Milepost 13.7, Roseland, VA 22967",Hiking,FALSE,mau-har-trail,josh,2024-05-22,2024-06-13,https://www.google.com/maps/dir/?api=1&destination=Blue%20Ridge%20Parkway%20Milepost%2013.7%2C%20Roseland%2C%20VA%2022967
